Unnamed: 0,Text,Tags
867,"What is PASW in sentence: All analyses were performed with PASW ™ for Windows ™ version 18.0 software ( formerly SPSS Statistics Inc . Chicago , Illinois ) and survey procedure for complex sampling design .",3
868,"What is Windows in sentence: All analyses were performed with PASW ™ for Windows ™ version 18.0 software ( formerly SPSS Statistics Inc . Chicago , Illinois ) and survey procedure for complex sampling design .",5
869,What is SPSS in sentence: All analyses were conducted using SPSS version 20.0 ( S1 Dataset ) .,3
870,"What is SAS in sentence: Statistical significance was set at p ≤ 0.05 , and analysis was performed using SAS software program ( version 9.1 ; SAS Institute Inc . , Cary , NC ) .",3
871,"What is SPSS in sentence: SPSS version 15.0 software ( SPSS Inc . 2007 , Chicago , Illinois , USA ) was used for statistical calculations .",3
872,What is Psychopy in sentence: The experiment was run in a quiet room on a laptop using Psychopy [34] .,9
873,"What is SAS in sentence: SAS version 9.2 ( SAS Institute , Inc . , Cary , NC , USA ) was used for all the analyses .",3
874,What is BrainVoyager in sentence: fMRI data were analyzed with the BrainVoyager 2.1 software package and in - house scripts drawing on the BVQX toolbox in MATLAB .,3
875,What is BVQX in sentence: fMRI data were analyzed with the BrainVoyager 2.1 software package and in - house scripts drawing on the BVQX toolbox in MATLAB .,9
876,What is MATLAB in sentence: fMRI data were analyzed with the BrainVoyager 2.1 software package and in - house scripts drawing on the BVQX toolbox in MATLAB .,11
877,What is Statistica in sentence: Statistical analysis of the results was performed with the use of Statistica 10.0 for Windows by StatSoft .,3
878,What is Windows in sentence: Statistical analysis of the results was performed with the use of Statistica 10.0 for Windows by StatSoft .,5
879,What is Statistical Package for the Social Sciences in sentence: Data were analyzed with the Statistical Package for the Social Sciences ( SPSS ) for Windows ( Version 19.0 ) .,3
880,What is Windows in sentence: Data were analyzed with the Statistical Package for the Social Sciences ( SPSS ) for Windows ( Version 19.0 ) .,5
881,"What is ArcGIS in sentence: Using ArcGIS ( version 10.0 , Environmental Systems Research Institute , Redlands , California ) , we created a uniform pattern of sample points with a distance of 4 km apart for both study areas .",3
882,"What is ArcMap in sentence: To determine which water sources to sample for a given period , we generated random points within each study area using ArcMap .",3
883,What is R in sentence: We performed all analyses using Program R [31] .,11
884,"What is Mach in sentence: We carried out imputation to HapMap release 22 using Mach 1.0 , Markov Chain Haplotyping [16] .",3
885,What is BeadStudio in sentence: Genotypes were called using the BeadStudio calling algorithm .,3
886,"What is Mach in sentence: We carried out imputation to HapMap release 22 ( after excluding SNPs with MAF < 1 % , SNP call rate < 98 % and HWE p value < 1 × 10 − 6 ) using Mach 1.0 , Markov Chain Haplotyping [16] .",3
887,What is Mach2QTL in sentence: We carried out genome - wide association analyses for BMDC using additive linear regression in Mach2QTL for both ALSPAC and GOOD ( using GRIMP [20] for the GOOD analyses ) .,3
888,What is GRIMP in sentence: We carried out genome - wide association analyses for BMDC using additive linear regression in Mach2QTL for both ALSPAC and GOOD ( using GRIMP [20] for the GOOD analyses ) .,3
889,What is METAL in sentence: We carried out meta - analyses of the results from the two cohorts using two methods in METAL ( www.sph.umich.edu/csg/abecasis/metal ) .,3
890,"What is PLINK in sentence: Additive linear regression analyses were carried out for the associations between these SNPs and BMDC in PLINK [21] ( ALSPAC ) or in SPSS Statistics 17.0 ( MrOS Sweden ) using age , sex , height and weight ( ln ) as covariates .",3
891,"What is SPSS Statistics in sentence: Additive linear regression analyses were carried out for the associations between these SNPs and BMDC in PLINK [21] ( ALSPAC ) or in SPSS Statistics 17.0 ( MrOS Sweden ) using age , sex , height and weight ( ln ) as covariates .",3
892,What is METAL in sentence: We calculated the combined p - value ( for all four cohorts ) using METAL ( method described above ) .,3
893,What is PLINK in sentence: We carried out association analyses using additive linear regression in PLINK for ALSPAC and in SPSS Statistics 17.0 for GOOD and MrOS Sweden .,3
894,What is SPSS Statistics in sentence: We carried out association analyses using additive linear regression in PLINK for ALSPAC and in SPSS Statistics 17.0 for GOOD and MrOS Sweden .,3
895,"What is PLINK in sentence: An interaction between sex and rs 1021188 in association with BMDC in the ALSPAC cohort was tested in PLINK , which tests the significance of the interaction term in the linear model .",3
896,What is METAL in sentence: This was carried out in METAL using the inverse - variance method described above .,3
897,What is Sequence Scanner in sentence: Sequence raw data was analysed with Sequence Scanner v 1.0 ( Applied BioSystems ) program and sequences were subsequently aligned with BioEdit software version 7.0.0 [30] in relation to the revised Cambridge Reference Sequence [31] .,3
898,What is BioEdit in sentence: Sequence raw data was analysed with Sequence Scanner v 1.0 ( Applied BioSystems ) program and sequences were subsequently aligned with BioEdit software version 7.0.0 [30] in relation to the revised Cambridge Reference Sequence [31] .,3
899,"What is Arlequin in sentence: For each population , the number of different haplotypes ( K ) , the number of polymorphic sites ( S ) [58] , the gene diversity ( H ) [59] and the nucleotide diversity ( π ) [58] , [59] were estimated using the software Arlequin ver. 3.11 [60] .",3
900,What is Arlequin in sentence: Slatkin ’ s linearized FST pairwise genetic distance matrices between population [61] were calculated using the software Arlequin ver. 3.11 .,3
901,What is SPSS in sentence: Multidimensional scaling . ( MDS ) was used to represent genetic distances in a two - dimensional space using SPSS ver. 17.0 ( SPSS Inc . ) .,3
902,What is Network in sentence: Phylogenetic networks [62] among haplotypes were constructed using the program Network 4.610 ( www.fluxus-engineering.com ) .,3
903,What is Surfer in sentence: Spatial frequency distribution maps of East Eurasian lineages in Pre - Iron Age and Iron Age periods were obtained using Surfer version 8.05 ( Golden Software ) .,3
904,"What is Crimap in sentence: A total number of 347 SNPs and 20 microsatellite markers were used for the OS cross , with the marker map generated using Crimap [54] , covering ∼ 2535 cM , with an average marker spacing of ∼ 7.5 cM .",3
905,"What is QTL Express in sentence: QTL analysis was performed using QTL Express ( http://qtlcap.ed.ac.uk ) , qxpak v 2.16 [55] and R / Qtl [56] for the standard interval mapping and epistatic analyses .",3
906,"What is qxpak in sentence: QTL analysis was performed using QTL Express ( http://qtlcap.ed.ac.uk ) , qxpak v 2.16 [55] and R / Qtl [56] for the standard interval mapping and epistatic analyses .",3
907,"What is R / Qtl in sentence: QTL analysis was performed using QTL Express ( http://qtlcap.ed.ac.uk ) , qxpak v 2.16 [55] and R / Qtl [56] for the standard interval mapping and epistatic analyses .",9
908,What is ATLAS.ti in sentence: Transcripts were coded using ATLAS.ti v 6.0 software for thematic analysis .,3
909,What is Access in sentence: The survey data were entered into an Access database using a two - pass data verification process and analyzed using SPSS v 15.0 software .,3
910,What is SPSS in sentence: The survey data were entered into an Access database using a two - pass data verification process and analyzed using SPSS v 15.0 software .,3
911,"What is BioNetGen in sentence: We used the model - specification language of BioNetGen , which is called BNGL , to define the types of molecules included in our model and to write rules for interactions .",3
912,"What is BioNetGen in sentence: Simulations , bifurcation analysis , and sensitivity analysis : We performed simulations using a deterministic method available within BioNetGen [53] .",3
913,"What is BioNetGen in sentence: The reaction network consists of 173 chemical species and 6,581 unidirectional reactions . ( The size of the reaction network reflects the number of protein phosphoforms and protein complexes that can arise from the interactions represented by the rules of the model . ) BioNetGen ’ s built - in ODE solver , CVODE from the SUNDIALS package [69] , was then used to numerically integrate the ODEs , using default settings .",3
914,"What is CVODE in sentence: The reaction network consists of 173 chemical species and 6,581 unidirectional reactions . ( The size of the reaction network reflects the number of protein phosphoforms and protein complexes that can arise from the interactions represented by the rules of the model . ) BioNetGen ’ s built - in ODE solver , CVODE from the SUNDIALS package [69] , was then used to numerically integrate the ODEs , using default settings .",9
915,"What is SUNDIALS in sentence: The reaction network consists of 173 chemical species and 6,581 unidirectional reactions . ( The size of the reaction network reflects the number of protein phosphoforms and protein complexes that can arise from the interactions represented by the rules of the model . ) BioNetGen ’ s built - in ODE solver , CVODE from the SUNDIALS package [69] , was then used to numerically integrate the ODEs , using default settings .",3
